left_provider,left_rule_set,left_rule_id,left_rule_title,left_rule_url,right_provider,right_rule_set,right_rule_id,right_rule_title,right_rule_url,score,shared_tokens
W3C,w3c-act-rules,047fe0,Document has heading for non-repeated content proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/047fe0/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r101,Document has no repeated content before the main content,https://alfa.siteimprove.com/rules/sia-r101,0.375,content|document|repeated
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r33,<video> element visual-only content has transcript,https://alfa.siteimprove.com/rules/sia-r33,0.375,content|video|visual
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r35,<video> element visual-only content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r35,0.375,content|video|visual
W3C,w3c-act-rules,1ea59c,Video element visual content has audio description proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ea59c/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.375,content|video|visual
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r25,<video> element visual content has audio description,https://alfa.siteimprove.com/rules/sia-r25,0.375,content|video|visual
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r31,<video> element content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r31,0.375,alternative|content|video
W3C,w3c-act-rules,1ec09b,Video element visual content has strict accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/1ec09b/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r33,<video> element visual-only content has transcript,https://alfa.siteimprove.com/rules/sia-r33,0.375,content|video|visual
W3C,w3c-act-rules,ab4d13,Video element content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ab4d13/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r35,<video> element visual-only content has accessible alternative,https://alfa.siteimprove.com/rules/sia-r35,0.375,alternative|content|video
W3C,w3c-act-rules,ab4d13,Video element content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ab4d13/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.375,alternative|content|video
W3C,w3c-act-rules,b40fd1,Document has a landmark with non-repeated content proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/b40fd1/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r101,Document has no repeated content before the main content,https://alfa.siteimprove.com/rules/sia-r101,0.375,content|document|repeated
W3C,w3c-act-rules,c3232f,Video element visual-only content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c3232f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r25,<video> element visual content has audio description,https://alfa.siteimprove.com/rules/sia-r25,0.375,content|video|visual
W3C,w3c-act-rules,c3232f,Video element visual-only content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c3232f/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r31,<video> element content is media alternative for text,https://alfa.siteimprove.com/rules/sia-r31,0.375,alternative|content|video
W3C,w3c-act-rules,c5a4ea,Video element visual content has accessible alternative proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/c5a4ea/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r36,<video> element visual content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r36,0.375,content|video|visual
W3C,w3c-act-rules,ee13b5,Video element visual-only content has transcript proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ee13b5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r25,<video> element visual content has audio description,https://alfa.siteimprove.com/rules/sia-r25,0.375,content|video|visual
W3C,w3c-act-rules,ee13b5,Video element visual-only content has transcript proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/ee13b5/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r37,<video> element visual content has strict accessible alternative,https://alfa.siteimprove.com/rules/sia-r37,0.375,content|video|visual
W3C,w3c-act-rules,4c31df,Audio or video element that plays automatically has a control mechanism proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/4c31df/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r48,<audio> or <video> that plays automatically has no audio that lasts more than 3 seconds,https://alfa.siteimprove.com/rules/sia-r48,0.3636,audio|automatically|plays|video
W3C,w3c-act-rules,aaa1bf,Audio or video element that plays automatically has no audio that lasts more than 3 seconds proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/aaa1bf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r49,<audio> or <video> that plays automatically has a control mechanism,https://alfa.siteimprove.com/rules/sia-r49,0.3636,audio|automatically|plays|video
W3C,w3c-act-rules,fd26cf,Video element visual-only content is media alternative for text proposed,https://www.w3.org/WAI/standards-guidelines/act/rules/fd26cf/proposed/,Siteimprove,siteimprove-alfa-rules,sia-r34,<video> element visual-only content has description track (DEPRECATED),https://alfa.siteimprove.com/rules/sia-r34,0.3636,content|only|video|visual
